"Date","RH2M","T2M","TS","T2M_MAX","T2M_MIN"
2005-01-31,93.5,6.01,5.77,7.9,3.96
2005-02-01,90.81,7.81,7.56,11.03,4.26
2005-02-02,93,6.69,6.44,9.67,3.85
2005-02-03,86.5,4.54,4.4,8.88,1.52
2005-02-04,88,4.87,4.55,9.08,2.07
2005-02-05,91.5,3.93,3.83,7.61,0.65
2005-02-06,94.06,4.77,4.74,7.89,2.87
2005-02-07,85.12,6.12,6.26,10.9,2.93
2005-02-08,87.12,5.45,5.33,11.34,1.73
2005-02-09,92.38,4.55,4.76,10,1.87
2005-02-10,92,8.38,8.11,11.71,5.37
2005-02-11,94.5,11.44,11.1,14.24,9.23
2005-02-12,87.25,10.45,10.09,13.48,6.98
2005-02-13,81.5,6.02,5.65,9.05,4.67
2005-02-14,80.88,4.62,4.44,7.25,1.65
2005-02-15,80.25,2.94,2.65,6.05,0.78
2005-02-16,83.81,2.76,2.59,6.17,0.22
2005-02-17,80.75,3.26,3.08,7.45,-0.17
2005-02-18,90.38,4.19,3.69,9.3,0.26
2005-02-19,79.38,4.57,4.31,8.15,1.57
2005-02-20,78.06,1.99,1.85,4.72,0.21
2005-02-21,86.69,1.23,1,4.16,-2.6
2005-02-22,84.94,-0.34,-0.24,3.3,-3.37
2005-02-23,88.69,-0.4,-0.5,3.94,-3.44
2005-02-24,90.06,0.44,0.39,4.42,-2.89
2005-02-25,83.19,0.14,0.23,3.2,-2.51
2005-02-26,78.81,-0.05,-0.07,5.78,-3.87
2005-02-27,71.31,0.45,0.49,4.47,-3.95
2005-02-28,65.5,-3.1,-2.93,1.58,-6.13
2005-03-01,67.5,-0.11,-0.03,5.12,-4.87
2005-03-02,90.88,1.4,1.1,5.67,-1.88
2005-03-03,84.06,0.92,0.67,3.62,-1.08
2005-03-04,87.12,1.72,1.5,5.26,-3.86
2005-03-05,82.69,2.81,2.63,6.19,-0.39
2005-03-06,76.69,0.65,0.71,4.13,-3.56
2005-03-07,79.62,2.07,2.1,7.25,-2.98
2005-03-08,85.94,3.76,3.55,9.94,-0.39
2005-03-09,82.5,4.44,4.8,9.71,1.13
2005-03-10,80.69,3.75,3.91,8.45,-0.42
2005-03-11,81.31,4.5,4.56,11.41,-2.26
2005-03-12,79.81,5.15,5.15,10.52,0.28
2005-03-13,69.12,5.3,4.69,10.39,0.18
2005-03-14,70.56,5.51,4.85,12.04,-0.13
2005-03-15,79.88,8.69,8.48,17.19,1.51
2005-03-16,83.56,11.02,11.01,18.77,5.56
2005-03-17,86.94,12.58,12.15,18.39,8.48
2005-03-18,85.75,12.64,11.85,20.26,6.95
2005-03-19,81.25,13.08,13.13,22.05,6.85
2005-03-20,79.56,13.12,13.13,21.41,7.11
2005-03-21,90.44,12.64,12.49,16.08,9.84
2005-03-22,83.38,12.29,12.34,16.39,7.51
2005-03-23,81.12,12.36,12.3,20.02,5.93
2005-03-24,83.69,11.16,11.12,16.21,6.93
2005-03-25,77.62,12.14,12.16,19.11,5.48
2005-03-26,85.94,12.65,12.68,17.6,9.51
2005-03-27,87.19,11.34,11.62,15.58,8.5
2005-03-28,87.06,11.56,11.8,15.05,9.38
2005-03-29,86.5,11.82,11.85,15.14,9.31
2005-03-30,86.38,9.57,9.71,12.52,5.19
2005-03-31,76.19,10,10.69,16.24,5.33
2005-04-01,74.81,11.05,11.24,18.07,2.98
2005-04-02,79.31,12.48,12.54,17.37,7.75
2005-04-03,81.31,12.38,12.65,17.57,8.26
2005-04-04,88,9.94,9.93,15.37,4.9
2005-04-05,80.62,8.62,9.7,14.09,5.22
2005-04-06,87.31,9.41,9.42,13.38,5.37
2005-04-07,75.94,8.75,9.01,13.07,5.12
2005-04-08,82.69,5.47,5.55,7.34,3.77
2005-04-09,63.88,5.44,6.05,10.48,0.51
2005-04-10,80.56,8.54,9.09,13.65,3.76
2005-04-11,79.44,10.58,11.3,16.83,6.4
2005-04-12,76.31,10.84,11.82,15.89,5.84
2005-04-13,90.19,10.87,10.81,13.21,9.42
2005-04-14,79.44,9.07,9.28,12.87,3.69
2005-04-15,80,6.39,6.6,10.38,1.73
2005-04-16,78.19,7.73,8.19,13.3,3.23
2005-04-17,89.12,8.24,7.79,11.15,1.74
2005-04-18,81.12,9.7,10.11,12.42,5.99
2005-04-19,84.06,8.15,8.19,11.98,4.69
2005-04-20,78.81,9.12,9.83,14.33,4.91
2005-04-21,72.81,10.51,11.02,17.53,3.19
2005-04-22,90.31,9.94,9.74,12.97,7.29
2005-04-23,89.25,10.83,10.77,14.73,7.3
2005-04-24,85.12,10.98,11.2,15.26,6.51
2005-04-25,82.88,11.01,11.62,15.73,6.38
2005-04-26,85.62,11.61,11.68,15.47,7.3
2005-04-27,76.62,11.3,11.76,16.37,6.9
2005-04-28,80.25,12.93,13.05,17.98,7.48
2005-04-29,82.5,15.84,15.86,21.55,9.58
2005-04-30,80.56,17.68,17.73,26,10.88
2005-05-01,74.12,16.65,16.87,22.79,11.59
2005-05-02,74.19,15.79,16.23,21.68,11.47
2005-05-03,79.31,13.3,13.39,17.12,8.56
2005-05-04,79.88,12.05,12.74,15.26,9.62
2005-05-05,76.81,12.3,13.21,17.46,7.23
2005-05-06,78.12,12.7,13.27,17.49,8.58
2005-05-07,75.5,12.18,12.77,17.21,6.06
2005-05-08,70.12,10.68,11.67,17.29,3.95
2005-05-09,64.5,9.83,10.81,15.35,3.92
2005-05-10,63.19,10.05,10.86,16.27,3.09
2005-05-11,61.19,10.58,11.26,17.41,3.87
2005-05-12,70.5,10.28,10.22,15.26,5.28
2005-05-13,86.19,13.48,13.9,19.27,8.42
2005-05-14,79.75,13.45,13.72,18.26,9.45
2005-05-15,85,11.41,11.23,14.9,7.88
2005-05-16,76.94,12.3,12.83,17.83,5.64
2005-05-17,75.38,11.58,12.51,16.66,5.37
2005-05-18,73.25,11.12,12.03,18.02,2.38
2005-05-19,88.69,13.19,13.2,16.53,10.33
2005-05-20,85.06,13.69,13.69,16.53,9.66
2005-05-21,74.69,13.33,13.56,17.72,8.86
2005-05-22,78.81,12.44,12.61,16.37,7.34
2005-05-23,73.5,11.98,12.54,17.02,6.07
2005-05-24,75.88,14.6,14.86,19.87,10.23
2005-05-25,69.94,17.61,17.33,24.08,9.94
2005-05-26,72.5,19.22,19.93,26.48,10.49
2005-05-27,67.19,20.63,20.94,27.84,14.3
2005-05-28,68.69,16.44,17.52,22.25,10.94
2005-05-29,80.88,12.93,13.35,17.14,8.73
2005-05-30,72.56,13.16,14.33,19.31,6.12
2005-05-31,71.44,14.51,15.59,20.18,8.12
2005-06-01,74.81,15.95,16.78,20.98,10
2005-06-02,73.69,19.06,19.99,26.15,11.34
2005-06-03,71.5,16.3,17.15,21.69,10.12
2005-06-04,71.31,14.44,15.09,20.05,8.69
2005-06-05,84.5,13.51,13.83,17.25,8.87
2005-06-06,81.06,16.3,16.84,21.01,12.08
2005-06-07,61.5,14.83,15.87,21.47,7.91
2005-06-08,58.75,15.21,15.93,22.77,7.47
2005-06-09,58.12,15.65,16.43,23,7.55
2005-06-10,61.06,16.6,17.46,23.19,8.66
2005-06-11,63,15.99,17.03,21.97,9.85
2005-06-12,60.75,15.55,17.03,22.87,7.57
2005-06-13,61.75,14.89,16.36,21.44,8.81
2005-06-14,65.06,15.12,16.47,22.98,6.8
2005-06-15,81.44,16.26,16.4,22.4,11.41
2005-06-16,77.19,19.52,20.35,26,11.8
2005-06-17,73.56,22.11,23.53,28.37,14.86
2005-06-18,67.38,24.4,25.03,31.31,16.94
2005-06-19,67.44,25.09,25.76,31.88,17.65
2005-06-20,70.38,18.73,19.73,22.83,15.08
2005-06-21,62.56,19.07,20.4,25.56,13.59
2005-06-22,60.94,22.21,23.52,30.83,12.41
2005-06-23,63,24.98,25.06,30.45,19.58
2005-06-24,69.44,23.83,24.86,30.12,18.3
2005-06-25,84.31,19.12,19.69,23.09,15.5
2005-06-26,71.69,23.5,24.19,30.06,17.73
2005-06-27,69.5,25.94,26.05,31.97,18.55
2005-06-28,62.38,23.94,23.88,28.91,16.06
2005-06-29,71.31,18.89,19.41,23.1,14.52
2005-06-30,75.88,17.13,17.52,21.87,12.8
2005-07-01,77,18.34,19.03,23.14,12.87
2005-07-02,71.75,20.48,21.64,26.67,14.69
2005-07-03,72.25,19.94,21.3,26.24,13.55
2005-07-04,59.75,16.1,17.19,20.41,11.59
2005-07-05,73.94,16.59,16.98,21.98,10.5
2005-07-06,70.88,16.24,17.1,20.87,12.35
2005-07-07,73,15.55,16.51,19.83,11.38
2005-07-08,73.62,17.11,18.14,21.87,11.62
2005-07-09,70.62,18.19,19.21,23.36,12.35
2005-07-10,69.81,19.94,21.06,25.78,12.41
2005-07-11,61.94,22.44,23.3,29.85,14.5
2005-07-12,65.19,22.07,23.37,28.56,15.15
2005-07-13,60.38,22.63,23.9,30.09,14.35
2005-07-14,51.12,24.89,25.7,32.33,15.31
2005-07-15,51.62,24.63,25.99,32.87,16.81
2005-07-16,61.94,21.88,23.63,29.44,15.17
2005-07-17,59,22.55,24.04,31.55,13.42
2005-07-18,67.12,20.57,21.81,26.2,15.64
2005-07-19,60.31,19.34,20.54,25.53,14.26
2005-07-20,65.5,20.12,21.42,27.06,13.91
2005-07-21,71.06,19.92,21.51,26.37,13.76
2005-07-22,66.38,19.8,21.53,26.45,13.62
2005-07-23,81.94,18.08,18.67,21.04,15.26
2005-07-24,77.06,19.51,20.05,24.04,15.72
2005-07-25,78.12,18.73,19.14,23.05,15.31
2005-07-26,87.5,19.11,19.16,23.59,15.78
2005-07-27,85.75,20.63,20.8,26.9,16.06
2005-07-28,77.69,20.39,21.04,25.01,15.87
2005-07-29,71.56,17.9,18.65,22.11,13.4
2005-07-30,72.38,16.91,17.79,22.3,10.62
2005-07-31,74.44,16.83,17.9,21.82,11.48
2005-08-01,67.06,17.26,18.95,22.49,12.03
2005-08-02,74.38,17.45,18.6,23.18,10.84
2005-08-03,71.94,17.3,18.24,23.9,11.54
2005-08-04,68,18.08,19.42,24.66,10.83
2005-08-05,73.81,18.9,19.46,25.75,13.15
2005-08-06,68.69,18.41,19.79,25.32,11.73
2005-08-07,70.38,18.06,19.12,23.55,13.87
2005-08-08,55.62,17.78,18.9,24.46,11.27
2005-08-09,59.56,18.35,19.39,26.05,10.09
2005-08-10,62.44,19.98,21.01,27.8,11.79
2005-08-11,67.62,20.73,22.06,27.64,13.57
2005-08-12,71.44,18.14,19.23,24.28,12.41
2005-08-13,71.88,18.76,19.84,25.08,11.4
2005-08-14,71.81,17.88,18.86,23.13,13.32
2005-08-15,65.38,18.42,19.59,25.05,12.19
2005-08-16,60.12,18.62,19.65,25.96,10.47
2005-08-17,58.5,21.01,21.9,28.73,13.1
2005-08-18,60.31,21.76,23.17,30.72,13.46
2005-08-19,69.94,18.06,19.01,22.3,13.43
2005-08-20,70.44,16.14,17,20.65,11.43
2005-08-21,68.56,17.62,18.58,24.14,11.74
2005-08-22,80.25,16.68,16.94,25.19,10.59
2005-08-23,65.25,16.89,17.74,22.43,11.46
2005-08-24,82.69,15.62,15.55,20.12,9.34
2005-08-25,71.12,17.02,17.37,21.66,11.25
2005-08-26,69.56,16,16.8,21.23,9.6
2005-08-27,65.38,17.51,18.4,22.64,12.71
2005-08-28,62.56,18.69,19.37,25.83,10.94
2005-08-29,61.69,20.25,21.04,27.48,12.69
2005-08-30,62.31,21.76,22.14,30.06,13.43
2005-08-31,68.06,21.18,21.55,28.97,16.69
2005-09-01,72.44,19.85,20.8,25.41,15.2
2005-09-02,71,19.33,20.06,25.69,12.93
2005-09-03,58.44,22.47,22.92,30.69,15.33
2005-09-04,73.88,20.99,21.4,26.46,16.65
2005-09-05,75.81,18.83,19.41,24.01,14.83
2005-09-06,74.06,18.16,18.4,23.31,13.63
2005-09-07,65.38,19.95,20.69,27.19,13.32
2005-09-08,65.69,19.78,20.76,26.77,13.26
2005-09-09,73.12,18.72,19.44,24.76,13.95
2005-09-10,76.25,17.45,17.79,22.15,12.46
2005-09-11,74.94,17.45,18.12,24.33,10.58
2005-09-12,79.81,18.85,19.48,23.9,15.02
2005-09-13,76.94,18.9,19.6,23.9,13.96
2005-09-14,74.62,19.15,19.75,26.45,12.74
2005-09-15,76.94,19.01,19.72,26.32,13.16
2005-09-16,78,15.13,15.27,17.92,10.42
2005-09-17,61.75,12.59,13.15,17.83,8.09
2005-09-18,66.38,13.01,13.65,19.62,6.52
2005-09-19,68,13.97,15.02,21.13,7.19
2005-09-20,73.19,15.37,16.27,21.61,10.93
2005-09-21,68.94,16.05,16.26,23.39,9.48
2005-09-22,58.06,15.63,15.58,23.68,8.62
2005-09-23,80.62,16.04,15.96,21.9,10.43
2005-09-24,73.88,15.31,15.84,21.56,9.93
2005-09-25,72.75,16.77,17.19,22.65,11.52
2005-09-26,84.69,14.28,14.05,19.25,8.71
2005-09-27,79.12,16.28,16.36,21.25,11.29
2005-09-28,78.5,13.09,13.17,17.74,8.36
2005-09-29,72.75,14.68,15.07,19.41,11.3
2005-09-30,86.69,16.13,16.27,21.92,10.25
2005-10-01,74.25,14.03,14.24,17.56,10.74
2005-10-02,75,12.33,12.5,16.38,8.54
2005-10-03,71.62,12.82,13.04,18.06,8.29
2005-10-04,77.44,12.46,12.76,18.99,6.66
2005-10-05,83.81,14.14,14.33,20.37,8.31
2005-10-06,82.25,15.01,15.06,20.27,11.34
2005-10-07,78.88,14.52,14.33,21.01,9.34
2005-10-08,79.75,14.48,14.4,22.65,8.05
2005-10-09,79.19,15.12,15.48,22.09,10.12
2005-10-10,79.56,16.03,15.91,23.51,10.37
2005-10-11,82.56,17.9,17.86,23.37,13.76
2005-10-12,94.56,16.71,16.48,18.9,15.15
2005-10-13,91.56,16.17,16.15,18.9,14.08
2005-10-14,79.56,16.29,16.07,22.73,12.38
2005-10-15,81.38,15.87,15.91,21.95,11.51
2005-10-16,87.62,14.39,14.08,18.9,10.33
2005-10-17,79.62,14.26,14.04,20.52,8.26
2005-10-18,94.31,13.99,13.57,17.19,9.53
2005-10-19,87.56,12.71,12.25,17.02,8.67
2005-10-20,85.94,12.15,11.82,16.91,7.61
2005-10-21,88.25,14.29,13.87,16.62,11.88
2005-10-22,90.44,14.37,14.03,17.83,9.15
2005-10-23,87.56,11.81,11.64,17.69,6.44
2005-10-24,88.62,15.63,15.46,18.73,13.49
2005-10-25,86,16.78,16.55,20.21,14.86
2005-10-26,83.31,17.04,16.76,20.87,14.24
2005-10-27,80.38,16.55,16.21,22,12.39
2005-10-28,91.88,14.65,14.32,16.62,12.45
2005-10-29,88.69,15.33,14.98,20.8,11.31
2005-10-30,88.38,15.57,15.25,19.01,12.26
2005-10-31,89.75,13.45,13.01,17.17,11.69
2005-11-01,81.06,12.13,11.82,15.45,8.43
2005-11-02,91.25,16.04,15.51,17.33,15.12
2005-11-03,80.69,14.79,14.37,17.4,11.33
2005-11-04,84,10,9.78,14.12,6.62
2005-11-05,85,10.6,10.27,15.47,6.6
2005-11-06,88.94,13.15,12.81,15.08,11.3
2005-11-07,89.5,12.07,11.68,15.52,7.9
2005-11-08,90.06,12.71,12.39,17.27,9.02
2005-11-09,84.56,8.3,7.67,12.22,4.35
2005-11-10,93.19,8.56,7.93,14.47,2.75
2005-11-11,92.69,11.58,11.25,14.94,9.3
2005-11-12,92.44,7.61,7.15,10.12,5.17
2005-11-13,85.62,8.71,8.47,12.58,5.09
2005-11-14,86,7.47,7.38,12.65,3.58
2005-11-15,95.5,8.04,7.85,10.9,4.33
2005-11-16,88.62,8.38,7.96,11.48,4.13
2005-11-17,82.81,5.01,4,9.84,2.23
2005-11-18,83.62,1.98,1.3,8.39,-1.81
2005-11-19,84.06,1.75,1.7,7.58,-0.74
2005-11-20,78.25,0.84,0.69,7.24,-2.23
2005-11-21,84,1.48,1.32,8.05,-3.24
2005-11-22,78.81,4.12,3.99,8.72,-0.39
2005-11-23,84.25,1.84,1.53,7.37,-3.21
2005-11-24,93.31,6.68,6.26,8.71,4.85
2005-11-25,91.38,2.05,1.65,4.28,-1.89
2005-11-26,96.5,1.23,0.91,5.44,-1.97
2005-11-27,93.12,3.58,2.91,7.17,0.57
2005-11-28,93.62,4.22,4.04,7.12,2.77
2005-11-29,91.19,2.55,1.69,6.05,-0.02
2005-11-30,97.62,3.77,3.62,6.99,-0.37
2005-12-01,96.12,7.67,7.4,9.91,5.41
2005-12-02,83.94,8.75,8.08,10.44,7.39
2005-12-03,90.88,8.84,8.33,11.55,6.97
2005-12-04,95,8.01,7.51,10.15,4.54
2005-12-05,92.31,5.68,5.26,8.08,4.43
2005-12-06,93.44,5.26,4.94,7.8,3.06
2005-12-07,95.31,5.6,4.85,9.21,2.98
2005-12-08,90.62,6.73,6.19,9.96,4.29
2005-12-09,91.94,3.16,2.9,7.77,-0.57
2005-12-10,92,-0.03,-0.02,4.28,-2.35
2005-12-11,90.19,-0.08,-0.35,6.37,-3.27
2005-12-12,97.19,4.94,4.54,7.51,-0.77
2005-12-13,91.38,4.14,3.71,7.18,1.63
2005-12-14,97.44,4.56,4.03,8.03,1.58
2005-12-15,97,5.51,4.97,8.57,2.56
2005-12-16,96.25,8.33,7.87,10.93,6.23
2005-12-17,84,4.4,3.74,7.55,-0.2
2005-12-18,81.75,2.25,0.65,6.72,-0.22
2005-12-19,98.38,6.29,5.54,9.37,3.61
2005-12-20,96.31,3.69,3.9,5.29,0.92
2005-12-21,94.62,0.26,0.06,3.48,-2.67
2005-12-22,95.06,-0.89,-1.06,3.46,-2.7
2005-12-23,95.06,0.01,-0.18,4.62,-1.89
2005-12-24,94.19,0.84,0.56,5.48,-1.09
2005-12-25,96.19,2.62,2.23,7.83,0.52
2005-12-26,93.06,0.89,0.66,5.36,-2.9
2005-12-27,93,0.35,0.1,2.79,-2.18
2005-12-28,94.19,-1.06,-1.69,2.31,-3.14
2005-12-29,92.94,-1.77,-1.96,0.11,-3.21
2005-12-30,95.69,5.98,5.37,10.53,-1.03
2005-12-31,94.81,6.1,5.43,7.37,3.69
2006-01-01,91.88,7.15,6.65,9.39,3.82
2006-01-02,92.62,5.58,4.3,9.14,3.48
2006-01-03,98.38,5.47,4.56,8.7,2.61
2006-01-04,96.31,6.68,6.41,8.69,2.26
2006-01-05,90.38,-0.73,-0.69,2.69,-3.48
2006-01-06,91.88,-1.6,-1.74,2.87,-3.85
2006-01-07,94.81,-0.65,-0.54,3.47,-3.2
2006-01-08,97.88,0.54,0.17,1.95,-0.45
2006-01-09,97.31,1.64,1.33,4.69,-0.46
2006-01-10,96.62,3.96,3.69,6.72,1.68
2006-01-11,97.56,6.37,5.92,8.62,4.8
2006-01-12,97.88,5.23,5.23,7.12,3.81
2006-01-13,92,6.1,5.9,8.61,4.7
2006-01-14,94.12,5.97,5.93,8.4,3.73
2006-01-15,92.75,6.55,6.3,8.62,5.59
2006-01-16,95.88,6.64,6.34,9.89,5.31
2006-01-17,93.31,9.41,9.08,13.29,6.55
2006-01-18,94.88,9.05,8.71,12.05,6.47
2006-01-19,97.12,8.67,8.37,11.37,7.03
2006-01-20,96.69,7.42,6.88,11.15,2.37
2006-01-21,90.44,5.26,4.9,9.94,2.22
2006-01-22,88.5,3.71,3.61,8.41,-2.02
2006-01-23,88.62,-0.33,-0.37,5.28,-3.96
2006-01-24,85.75,-2.1,-2.34,4.14,-4.86
2006-01-25,93.62,-0.99,-0.95,4.16,-3.2
2006-01-26,88.94,0.78,0.59,4.9,-1.99
2006-01-27,83.38,-2.68,-2.77,1.25,-4.53
2006-01-28,84.81,-1.95,-1.87,0.6,-3.95
2006-01-29,88.25,1.09,0.65,4.87,-1.76
2006-01-30,86.44,-0.7,-1.17,5.48,-3.63
2006-01-31,90.06,-0.49,-1.35,4.22,-3.51
2006-02-01,93.81,0.34,-0.52,4.2,-2.31
2006-02-02,95.19,0.44,0.22,4,-1.32
2006-02-03,90.94,-0.81,-0.91,3.38,-3.6
2006-02-04,89.75,0.84,0.8,5.58,-2.82
2006-02-05,93.94,2.87,2.87,6.29,-0.24
2006-02-06,93.69,4.28,4.01,7.73,1.33
2006-02-07,91.19,4.02,3.9,8.62,1.16
2006-02-08,91.44,4.91,4.41,9.01,1.14
2006-02-09,86.44,2.93,2.45,8.83,-2.83
2006-02-10,79.25,0.56,-0.05,6.61,-3.21
2006-02-11,81.88,0.65,-0.02,6.98,-3.67
2006-02-12,84.25,1.76,1.36,6.84,-2.14
2006-02-13,89.56,3.18,2.73,10.23,-0.33
2006-02-14,89.69,6.51,6.34,11.98,0.31
2006-02-15,94.31,9.8,9.4,12.33,7.27
2006-02-16,90.88,6.69,6.37,9.26,4.68
2006-02-17,83.19,6.81,6.55,10.48,4.97
2006-02-18,88.62,6.51,6.26,9.75,4.6
2006-02-19,89.31,6.58,6.3,10.01,4.33
2006-02-20,94.94,4.61,4.22,6.56,2.02
2006-02-21,87.56,2.69,2.57,5.82,-0.25
2006-02-22,91.25,3.02,3.01,6.95,-0.04
2006-02-23,85.38,2.01,2.39,5.5,0.22
2006-02-24,82.62,1.08,1.09,4.89,-1.44
2006-02-25,89.75,1.29,1.33,4.62,-0.78
2006-02-26,79.38,0.63,0.71,5.24,-2.35
2006-02-27,84.5,0.62,0.66,6.45,-4.08
2006-02-28,86.5,2.6,2.5,7.04,-0.52
2006-03-01,86.56,1.08,0.86,5.35,-2.64
2006-03-02,89.06,2.29,2.48,6.22,-1.11
2006-03-03,89,5.55,5.38,9.46,0.12
2006-03-04,87.31,0.91,0.74,3.46,-1
2006-03-05,84.31,2.22,1.73,7.64,-3.45
2006-03-06,84.44,4.31,3.73,9.15,0.76
2006-03-07,96.75,6.83,6.23,11.43,0.91
2006-03-08,92.88,10.63,10.34,13.22,8.62
2006-03-09,82.5,8.82,8.68,13.52,5.11
2006-03-10,85.5,6.26,6.14,10.3,3.78
2006-03-11,81,5.39,5.33,10.19,1.94
2006-03-12,72.81,2.09,2.15,4.75,0.32
2006-03-13,62.25,0.63,0.65,5.45,-3.56
2006-03-14,66.38,3.28,3.14,10.44,-3.65
2006-03-15,74.12,5.93,5.96,12.86,1.49
2006-03-16,75.06,3.12,3.44,9.94,-2.42
2006-03-17,72.56,2.44,2.69,9.18,-3.12
2006-03-18,75.62,3.5,3.35,8.58,-1.36
2006-03-19,81.69,6.84,7.06,12.18,0.44
2006-03-20,88.06,9.89,9.97,15.3,5.76
2006-03-21,91.25,7.49,7.69,11.24,3.18
2006-03-22,91,3.93,4.06,6.94,2.08
2006-03-23,88.12,6.85,7,11.13,1.02
2006-03-24,90,11.18,11.07,14.18,8.48
2006-03-25,92.25,11.37,11.1,14.08,8.72
2006-03-26,91.5,12.83,12.55,15.9,9.77
2006-03-27,84.19,11.27,11.23,14.98,7.33
2006-03-28,88.62,8.35,8.25,10.92,7.01
2006-03-29,90.5,9.86,10.13,13.9,6.48
2006-03-30,93.62,12.1,11.83,13.75,9.47
2006-03-31,85.12,11.75,11.82,15.91,8.92
2006-04-01,84.06,11.44,11.53,14.94,9.04
2006-04-02,78.38,10.19,10.36,13.86,5.75
2006-04-03,79.88,8.82,9.58,14.36,4.12
2006-04-04,73.25,6.94,7.01,11.39,2.75
2006-04-05,68.25,5.05,5.4,10.45,0.29
2006-04-06,70.94,5.03,5.45,12.53,-2.38
2006-04-07,72.19,6.66,7.03,14.01,-0.24
2006-04-08,80.81,6.75,7.06,12.57,-0.98
2006-04-09,76.69,6.48,6.57,10.83,2.47
2006-04-10,80.69,5.29,5.41,9.75,0.74
2006-04-11,79.25,6.63,6.85,12.3,0.29
2006-04-12,79.81,8.87,9.43,14.58,5.07
2006-04-13,86.56,10.4,10.55,15.58,4.9
2006-04-14,83.56,11.05,11.49,16.19,6.58
2006-04-15,91.38,10.58,10.53,13.67,7.8
2006-04-16,85.69,11.06,11.46,15.3,7.81
2006-04-17,80.69,9.51,10.12,15.03,5.4
2006-04-18,78.38,9.67,10.55,14.89,4.79
2006-04-19,83.69,9.91,10.63,14.37,6.19
2006-04-20,83.81,10.57,10.74,15.27,6.1
2006-04-21,81.69,13.3,13.18,18.94,8.35
2006-04-22,73.88,15.65,15.5,22.12,8.88
2006-04-23,83.12,13.45,13.33,19.04,8.94
2006-04-24,83.75,12.98,13.66,18.63,7.82
2006-04-25,85.44,12.41,13.33,18.06,7.21
2006-04-26,88.81,13.3,13.51,16.97,10.12
2006-04-27,77.69,12.24,12.81,17.51,7.44
2006-04-28,76.88,11.08,11.46,16.12,6.58
2006-04-29,77.5,9.94,10.65,15.38,5.17
2006-04-30,82.88,9.83,10.34,13.48,5.58
2006-05-01,88.56,10.84,10.98,14.34,8.1
2006-05-02,79.75,12.73,13.1,19.51,7.43
2006-05-03,80.38,14.55,14.5,21.53,6.43
2006-05-04,78.38,16.01,16.15,22,11.19
2006-05-05,78,13.9,14.43,19.64,7.62
2006-05-06,84.88,13.06,13.09,18.19,8.53
2006-05-07,88,11.42,11.85,16.65,7.6
2006-05-08,86.69,9.11,9.37,12.29,5.62
2006-05-09,78.62,10.09,11.12,15.5,5.38
2006-05-10,84.06,12.23,12.64,17.8,5.11
2006-05-11,79,14.23,14.61,20.33,6.62
2006-05-12,83.44,15.36,15.5,21.26,8.97
2006-05-13,82.19,13.65,14.19,18.4,9.32
2006-05-14,81.44,13.46,13.51,19.76,7.55
2006-05-15,85.06,15.87,16.3,20.54,11.39
2006-05-16,86,15.89,15.97,20.65,12.96
2006-05-17,86.25,16.73,16.65,22.98,11.62
2006-05-18,77.62,14.83,15.23,18.8,11.12
2006-05-19,79.38,12.84,12.83,14.51,11.06
2006-05-20,77.12,13.32,13.55,16.8,10.49
2006-05-21,79.38,14.42,14.61,19.35,10.52
2006-05-22,76.19,12.11,12.24,15.06,6.62
2006-05-23,73.56,10.14,10.79,14.49,4.88
2006-05-24,75.56,12.16,12.56,15.9,8.69
2006-05-25,84.69,15.14,15.33,19.24,11.3
2006-05-26,84.31,17.12,17.55,22.98,11.1
2006-05-27,83.06,17.59,18.19,23.33,11.58
2006-05-28,83,15.22,15.77,19.48,11.65
2006-05-29,72.88,11.98,12.87,17.15,7.22
2006-05-30,72.81,10.91,11.98,15.95,6.96
2006-05-31,69.06,10.69,11.42,16.06,5.07
2006-06-01,69.69,11.93,12.54,18.33,4.62
2006-06-02,76.81,15.47,16.17,21.13,8.83
2006-06-03,74.19,15.39,16.23,22.02,8.38
2006-06-04,75.31,16.62,17.31,23.77,8.29
2006-06-05,72.25,17.18,17.96,23.79,9.5
2006-06-06,68.06,16.93,17.62,23.56,10.78
2006-06-07,66.62,16.18,16.76,23.2,8.19
2006-06-08,61.12,18.22,18.38,24.9,10.29
2006-06-09,61.19,20.32,20.31,27.51,11.87
2006-06-10,71.06,20.78,21.35,27.05,15.51
2006-06-11,69.62,21.54,22.02,27.87,15.01
2006-06-12,73.88,21.88,22.27,28.73,16.56
2006-06-13,75.12,20.78,21.46,27.51,15.77
2006-06-14,82.81,18.16,18.81,23.54,14.04
2006-06-15,73.81,18.15,19.07,25.03,11.83
2006-06-16,67,17.87,18.45,24.71,10.84
2006-06-17,64.81,20.16,20.73,26.87,12.51
2006-06-18,68.62,21.17,21.4,26.81,16
2006-06-19,75.19,18.12,19.05,22.85,14.33
2006-06-20,72.94,17.05,18.26,21.9,12.72
2006-06-21,76.06,16.94,17.34,21.51,12.4
2006-06-22,67.19,15.66,16.76,20.59,11.33
2006-06-23,66.81,16.94,18.26,23.55,9.38
2006-06-24,73.06,18.45,18.98,23.27,11.48
2006-06-25,82.19,17.85,18.48,20.93,13.94
2006-06-26,75.5,17.19,17.98,21.53,12.36
2006-06-27,71.94,17.22,18.49,23.13,9.87
2006-06-28,68.94,19.11,20.22,25.05,12.69
2006-06-29,71.56,20.33,21.25,26.58,12.59
2006-06-30,70.88,21.15,22.26,27.58,13.99
